media,judul,konten,,
OkeZone2,Harta Prabowo Lebih Besar 40 Kali Lipat Dibanding Milik Joko Widodo : Okezone News,", JAKARTA - Bertarung di Pilpres, harta kekayaan Joko Widodo (Jokowi) jauh tertinggal dari harta Prabowo Subianto. Komisi Pemberantasan Korupsi (KPK) telah menerima laporan harta kekayaan dari kedua bakal calon presiden, Joko Widodo dan Prabowo Subianto. Hal tersebut merupakan syarat mendaftarkan diri yang telah dibuat Komisi Pemilihan Umum (KPU).  Berdasarkan data yang diunggah Okezone dalam laman resmi elhkpn.kpk.go.id, laporan harta kekayaan Jokowi diupdate pada tanggal 14 Agustus 2018. Joko Widodo (Jokowi) berdasarkan hasil laporan terbarunya, ia memiliki kekayaan senilai Rp50.248.349.788.Sementara, lawan tunggal Jokowi di pilpres 2019, Prabowo Subianto tercatat memiliki harta kekayaan sebesar Rp 1.952.013.493.659. Ia melaporkan harta kekayaannya pada senin 13 Agustus 2018, harta keduanya meliputi tanah dan bangunan serta kendaraan. Dari laporan tersebut menunjukan bahwa harta Prabowo Subianto hampir 40 kali lipatnya harta Joko Widodo.  Untuk Jokowi sendiri, tanah dan bangunannya tersebar di beberapa kota diantaranya Sukoharjo, Surakarta, Karanganyar, Sragen, Boyolali, dan Jakarta Selatan yang bernilai Rp43.888.588.000. Untuk kendaraan pribadi, Jokowi memiliki beberapa alat transportasi yang ditotal berjumlah Rp1.083.500.000. Diantaranya ada satu mobil Suzuki Pick up, dua unit Isuzu Truck, satu unit Mercedes Benz keluaran tahun 1966 dan Mercedes Benz tahun rilis 2004, selanjutnya ada satu unit Nissan Grand Livina, satu unit Isuzu Panther ST Wagon, sebuah Toyota Kijang Innova, serta satu unit Nissan Juke. Selanjutnya, untuk kendaraan roda dua Jokowi memiliki dua buah motor jenis Chopperland Chopper dan Yamaha Vega. Seluruh kendaraan tersebut merupakan hasil Jokowi sendiri.  Namun, dalam catatan laporan kekayaannya, ternyata jokowi memiliki hutang sebesar Rp‎1.192.972.916. Sehingga, Jika ditotal keseluruhan harta Jokowi bernilai  Rp50.248.349.788. Jika diamati dari laporan harta kekayaan sebelumnya, ada kenaikan sekitar Rp1 miliar nilai harta ‎Jokowi. Sebagaimana diketahui, harta kekayaan Jokowi pada periode 2017 sejumlah Rp49.062.239.628,-  Sementara Prabowo Subianto memiliki harta berupa tanah dan bangunan senilai Rp 230.443.030.000 yang terletak di Bogor, Jawa Barat.   Selain itu, Prabowo juga tercatat memiliki 8 kendaraan dengan total nilai Rp 1.432.500.000. Kendaraan Prabowo berupa satu unit Toyota Alphard Minibus tahun 2005, satu unit Honda CRV Jeep, satu unit Land  Rover keluaran 1994, dan Toyota Land Cruiser tahun 1980. Selain itu terdapat pula Mitshubishi Pajero tahun 2000, Toyota Lexus keluaran tahun 2002, Land Rover tahun 1992. Sementara untuk kendaraan roda dua, Prabowo memiliki Sepeda Motor Suzuki tahun 2002 senilai 7,5 juta.  Ada pula harta bergerak Prabowo lainnya senilai Rp 16.418.227.000. Prabowo juga memiliki surat berharga lainnya senilai Rp 16.418.227.000 serta kas dan setara kas yang bernilai Rp 1.840.736.659. Jumlah harta Prabowo ini mengalami kenaikan jika dibandingkan LHKPN pada 2014 lalu. Saat itu jumlah harta kekayaan Prabowo sebesar Rp 1,4 triliun dan USD 7,5 juta. (Agus Prayoga/M).           (kha)",,
OkeZone2,"Susul Prabowo, Sandiaga Uno Datangi Rumah Dinas Jusuf Kalla    : Okezone News",", JAKARTA - Bakal calon Wakil Presiden Sandiaga Salahuddin Uno juga hadir ke Rumah Dinas Wakil Presiden (Wapres) Jusuf Kalla, Menteng, Jakarta Pusat. Mantan Wakil Gubernur Jakarta itu tiba sekira pukul 20.55 WIB.  Sebelum Sandiaga, pasangannya bakal calon Presiden Prabowo Subianto lebih dahulu tiba dikediaman Jusuf Kalla. Sandiaga pun langsung masuk ke dalam rumah dinas Jusuf Kalla.Sementara itu, sebelum memasuki rumah dinas Wapres JK, mobil mewah Prabowo tampak berhenti sejenak untuk melambaikan tangan kepada para awak media yang menunggu diluar.  Tak lama setelah itu, Prabowo beserta pengawal setianya langsung masuk ke dalam rumah dinas Wapres JK. Pertemuan itupun digelar secara tertutup.  Sekretaris Jenderal Partai Gerindra Ahmad Muzani sebelumnya menyatakan, pertemuan ini semata-mata karena sosok JK sebagai tokoh senior.  Menurutnya, dalam tradisi ketimuran, seorang junior datang ke senior adalah hal yang wajar apalagi sedikit lagi ada hajat besar yaitu Pilpres 2019.  ""Sebentar lagi ada hajat besar, maka perlu silaturahmi kepada orang yang dihormati dan dituakan, itu penting,"" ujar Muzani.           (wal)",,
OkeZone2,"Lambaikan Tangan, Prabowo Tiba di Rumah Dinas Wapres Jusuf Kalla : Okezone News",", JAKARTA - Bakal calon Presiden Indonesia Prabowo Subianto tiba di Rumah Dinas Wakil Presiden (Wapres) Jusuf Kalla, Menteng, Jakarta Pusat. Ketua umum Partai Gerindra itu tiba bersama rombongan sekira pukul 20.47 WIB.  Berdasarkan pantauan Okezone dilokasi, Rabu (15/8/2018), Prabowo hadir terlebih dahulu seorang diri tanpa pasangannya bakal calon Wakil Presiden Sandiaga Salahuddin Uno.Selain itu, sebelum memasuki rumah dinas Wapres JK, mobil mewah Prabowo tampak berhenti sejenak untuk melambaikan tangan kepada para awak media yang menunggu diluar.  Tak lama setelah itu, Prabowo beserta pengawal setianya langsung masuk ke dalam rumah dinas Wapres JK. Pertemuan itupun digelar secara tertutup. Sekretaris Jenderal Partai Gerindra Ahmad Muzani sebelumnya menyatakan, pertemuan ini semata-mata karena sosok JK sebagai tokoh senior.  Menurutnya, dalam tradisi ketimuran, seorang junior datang ke senior adalah hal yang wajar apalagi sedikit lagi ada hajat besar yaitu Pilpres 2019.  ""Sebentar lagi ada hajat besar maka perlu silaturahmi kepada orang yang dihormati dan dituakan, itu penting,"" ujar Muzani di kediaman Prabowo hari ini.            (kha)",,
OkeZone2,Prabowo Temui JK Bahas Pilpres 2019 : Okezone News,", JAKARTA - Bakal calon presiden Prabowo Subianto akan menemui Wakil Presiden Jusuf Kalla, pada Rabu (15/8/2018) malam. Pertemuan itu akan membahas Pemilihan Presiden (Pilpres) 2019.  ""Malam ini Prabowo akan bertemu Wapres Jusuf Kalla, silaturahmi dan tentu saja membicarakan Pilpres 2019,"" kata Sekretaris Jenderal Partai Gerindra Ahmad Muzani di kediaman Prabowo, Jalan Kertanegara, Jakarta, Rabu malam.Menurut Muzani, pertemuan itu akan dilakukan di Rumah Dinas Wapres di Jalan Diponegoro, Jakarta Pusat, sekira pukul 20.00 WIB.    Dia mengatakan, karena sosok JK sebagai tokoh senior maka kunjungan Prabowo itu sangat penting terhadap orang yang dihormati. Menurutnya, dalam tradisi ketimuran, seorang junior datang ke senior adalah hal yang wajar apalagi sedikit lagi ada hajat besar yaitu Pilpres 2019.   ""Sebentar lagi ada hajat besar maka perlu silaturahmi kepada orang yang dihormati dan dituakan, itu penting,"" ujarnya.  (Baca Juga : PKS: Kami Setuju Djoko Santoso sebagai Ketua Tim Pemenangan Prabowo-Sandiaga)  Muzani enggan menjelaskan pertemuan itu atas inisiatif Prabowo atau JK karena agendanya sudah terjadwal sejak lama.  (Baca Juga : Said Aqil Sebut Curhatan Mahfud MD soal Gagal Jadi Cawapres Hanya Guyonan)           (erh)",,
OkeZone2,"Bawaslu: Tidak Ada Sanksi untuk Pemberi ""Mahar Politik""    : Okezone News",", JAKARTA - Ketua Badan Pengawas Pemilihan Umum (Bawaslu) RI Abhan mengatakan, tidak terdapat sanksi apabila seorang bakal calon presiden atau wakil presiden terbukti memberikan ""mahar politik"" dalam proses pencalonan capres-cawapres.  ""Di aturan tidak ada (sanksi). Sanksinya hanya partai yang bersangkutan tidak bisa untuk mengikuti pemilu berikutnya dan itu setelah terbukti di pengadilan yang punya kekuatan tetap,"" tutur Abhan di Jakarta, Rabu (15/8/2018).Undang-Undang Nomor 7 Tahun 2017 tentang Pemilu, dikatakan Abhan, tidak mengatur tentang diskualifikasi apabila bakal capres-cawapres terbukti memberikan ""mahar politik"" kepada partai politik.  Jika terbukti ada pemberian dana melalui putusan pengadilan yang berkekuatan tetap, maka hanya parpol yang menerima mendapat sanksi tidak dapat mengikuti pemilu berikutnya, tetapi dapat tetap mengikuti pemilu periode ini.  Bawaslu telah menerima laporan terkait dugaan pemberian ""mahar politik"" sebesar Rp500 miliar ke Partai Amanat Nasional dan Partai Keadilan Sejahtera dari bakal cawapres Sandiaga Uno.  Selanjutnya, Bawaslu akan melakukan klarifikasi serta mendalami laporan lengkap yang sudah diterima dengan mengundang pelapor dan pihak-pihak yang diduga mengetahui adanya aliran dana.  ""Kemarin sudah kami terima, nanti tentu akan kami dalami. Apa bukti-buktinya, sejauh mana kami harus klarifikasi pihak-pihak terkait,"" ucap Abhan.   Sebelumnya, Wasekjen Partai Demokrat (PD) Andi Arief mengatakan Sandiaga memberikan mahar Rp500 miliar tersebut masing-masing kepada PKS dan PAN untuk melancarkan jalannya mendampingi bakal capres Prabowo Subianto.  Namun, Sandiaga menampik hal tersebut dan menegaskan tidak ada mahar karena proses pencapresan harus sesuai undang-undang. ""Kita bisa pastikan itu tidak benar,"" ucap Sandiaga.           (wal)",,
OkeZone2,"Mahfud Tersinggung, Romi: Namanya Politik Bisa Berubah Setiap Saat : Okezone News",", JAKARTA - Ketua Umum Partai Persatuan Pembangunan (PPP) Romahurmuziy (Romi) mengaku tak ambil pusing dengan tersinggungnya Mahfud MD lantaran pernyataannya di media. Sebab, ia tak tahu soal pihak Istana yang telah mempersiapkan baju yang sama untuk Mahfud MD jika terpilih menjadi calon wakil presiden (cawapres) yang mendampingi Joko Widodo (Jokowi).Ia menilai, politik dapat berubah setiap saat. Sehingga, tak ada yang salah dengan pertemuannya bersama mantan Ketua Mahkamah Konstitusi (MK)  tersebut lalu menyebutnya berpeluang besar dipilih Jokowi untuk menjabat cawapres. ""Lho namanya politik itu berubah setiap saat. Seperti yang saya katakan bahwa sejak awal belum pernah ada keputusan soal siapa calon wakil presiden. Dan baru saja saya juga mendapatkan arahan dari Bapak Presiden, untuk menjelaskan bahwa skenario calon wakil presiden itu tidak tunggal,"" ujar Romi di Kompleks Istana Kepresidenan, Jakarta, Rabu (15/8/2018). Menurut Romi, Jokowi telah menyiapkan beberapa skenario dalam menentukan pendampingnya di Pilpres 2019. Pertama, skenario jika cawapres Mahfud MD, Ma'ruf Amin, hingga Chairul Tanjung. ""Bahkan, Pak JK pun berada di skenario yang disiapkan jika atau kalau Mahkamah Konstitusi memberikan putusan dalam waktu sebelum penutupan pendaftaran. Jadi, ada beberapa skenario dan skenario itu diuji shahihkan Presiden kepada pimpinan-pimpinan partai politik hampir 2-3 hari sekali menuju hari pengambilan keputusan itu. Dan Pak Mahfud ada di antara skenario itu,"" tanbahnya. Ia membantah bahwa Koalisi Indonesia Kerja (KIK) berpotensi pecah bila Jokowi keukeuh memilih Mahfud MD sebagai cawapresnya. Romi menilai, pernyataan Mahfud MD di media adalah hal yang wajar lantaran kecewa tak terpilih sebagai cawapres. ""Namanya orang mendapatkan harapan barangkali, atau terbangun suatu harapan yang kumulasi bertumpuk-tumpuk, termasuk beliau ketika menyampaikan dari Romahurmuziy sendiri yang sejak awal itu ke saya. Padahal sejak awal kita ke Pak Mahfud itu bukan tunggal. Itu bisa cek konsistensi pernyataan saya, nama yang saya sebutkan sejak bulan Desember itu memang Kiai Ma'ruf,"" tambahnya.  (Ari)",,
OkeZone2,Golkar: Nama Ketua Tim Pemenangan Jokowi-Ma'ruf Belum Mengerucut! : Okezone News,", JAKARTA - Sekretaris Jenderal (Sekjen) Partai Golkar Lodewijk Freidrich Paulus membantah, bila nama ketua tim pemenangan Joko Widodo (Jokowi)-Ma'ruf Amin telah mengerucut menjadi tiga nama dan berasal dari non-parpol sebagaimana dikatakan Ketua Umum PPP Romahurmuziy.  ""Tidak, belum ada mengerucut sama sekali,"" kata Lodewijk di Kantor Partai Nasdem, Cikini, Jakarta Pusat, Rabu (15/8/2018).  Dia mengatakan, penentuan ketua tim pemenangan ditunjuk langsung oleh Jokowi-Ma'ruf. Namun, figur yang menjadi ketua tim diharapkan bisa berkolaborasi dengan semua parpol koalisi yang ada di dalamnya.""Sebenarnya siapa pun itu tergantung paslon tunjuk. Yang jelas siapa pun yang ditunjuk bisa berkolaborasi partai politik yang ada di dalam,"" terangnya.   Sebelumnya, Ketua Umum PPP Romahurmuziy mengatakan, ketua tim pemenangan pasangan Jokowi-Ma'ruf Amin di Pilpres 2019 akan berasal dari tokoh nonpartai politik (parpol). Sedikitnya terdapat tiga orang yang berpeluang untuk menduduki posisi itu.  ""Ada tiga nama yang sudah kita list untuk menjadi ketua tim kampanye nasional Jokowi,"" kata Romi di Istana Kepresidenan, Jakarta.           (Ari)",,
OkeZone2,Mahfud MD Telefon Ketum PPP Usai Blak-Blakan soal Cawapres : Okezone News,", JAKARTA – Ketua Umum PPP Romahurmuziy (Romi) mengaku memahami kekecewaan Mahfud MD yang blak-blakan menyampaikan penyebab gagal terpilihnya sebagai calon wakil presiden (cawapres) pendamping Joko Widodo (Jokowi) di acara Indonesia Lawyer Club, semalam. Bahkan, Romi mengklaim Mahmud MD sempat menelefonnya agar dapat maklum dengan pernyataannya yang blak-blakan tersebut. Sebab, mantan Ketua MK itu banyak mendapat ejekan di media sosial (medsos) meskipun telah legawa.""Pak Mahfud juga tadi pagi kontak saya mohon permaklumannya kalau tadi malam saya blak-blakan di ILC karena saya sudah berusaha legowo terus diejek. Ngomongnya begitu. Saya sampaikan saya maklum, hanya orang kecewa,"" kata Romi di Kompleks Istana Kepresidenan, Jakarta, Rabu (15/8/2018). Menurut Romi, warganet telah mempersepsikan Jokowi memberikan harapan palsu kepada Mahfud MD. Alhasil, mantan Ketua MK itu banyak mendapat bully-an di medsos.""Apa lagi saya disampaikan kesannya di netizen menyampaikan PHP. Saya katakan sekali lagi bahwa tidak ada niat saya mem-PHP.  Dan saya perlu luruskan apa yang tadi malam disampaikan, bahwa saya tidak pernah sekalipun seumur hidup mengatakan final pada siapapun,"" tambahnya.    Ia pun mengungkapkan bahwa Mahfud MD sempat menelefonnya dua hari sebelum masa pendaftaran pasangan bakal capres dan cawapres di KPU. Kemudian, Romi juga membenarkan pernah menyambangi rumah Mahfud MD dua pekan sebelum pendaftaran tersebut.  ""Tetapi itu juga untuk menjelaskan saja dan tidak ada istilah saya mengatakan pasti ke Pak Mahfud. Saya hanya mengatakan, kami dari PPP, rapat majelis tinggi partai, memang menghasilkan keputusan dua skenario. Karena memang ada dua pertanyaan dari Presiden yang disampaikan kepada PPP untuk dijawab,"" ucapnya.  (Baca Juga : Said Aqil Sebut Curhatan Mahfud MD soal Gagal Jadi Cawapres Hanya Guyonan)  Romi memaparkan skenario pertama adalah siapakah cawapres Jokowi bila Prabowo Subianto berpasangan dengan Habib Salim Segaf. Kemudian skenario berikutnya jika Ketua Umum Partai Gerindra itu berpasangan dengan Agus Hatimurti Yudhoyono (AHY).  ""Maka kita diminta untuk menjawab kalau Habib Salim, siapa yang diajukan PPP, bagaimana kalau AHY, maka rapat majelis tinggi partai menghasilkan keputusan bahwa kalau yang diajukan (sebelah) itu Habib Salim, maka dua nama yang kita ajukan yaitu Ma'ruf Amin dan Pak Mahfud. Itu yang saya sampaikan juga kepada Pak Mahfud,"" ungkapnya.  (Baca Juga : Blak-blakan soal Cawapres, PKB: Mungkin Mahfud MD Masih Emosi)  (erh)",,
OkeZone2,Pasukan Sosial Media KIK Rapat Konsolidasi Pemenangan Jokowi-Ma'ruf Besok : Okezone News,", JAKARTA - Sekretaris jenderal partai politik pendukung Joko Widodo-Ma'ruf Amin yang tergabung dalam Koalisi Indonesia Kerja (KIK) telah selesai melakukan rapat lanjutan di Kantor DPP Nasdem, Cikini, Jakarta Pusat.  Sekjen PDIP Hasto Kristiyanto mengatakan, dalam rapat tadi pihaknya menjabarkan strategi 11 direktorat yang ada dalam tim kampanye nasional (TKN) Jokowi-Ma'ruf Amin.Selain itu, Hasto mengungkapkan bahwa besok pihaknya akan melakukan konsolidasi tim sosial media di Jakarta. ""Hari ini kami telah kami jabarkan strategi dari 11 direktorat dan besok akan dilakukan konsolidasi sosmed di Gedung MNC Group,"" kata Hasto, Rabu (15/8/2018).  Ia menuturkan, dalam konsolidasi tim sosmed besok masing-masing parpol dan relawan mengirimkan 10 orang utusannya untuk membahas narasi yang dibangun demi memenangkan Jokowi-Ma'ruf di Pilpres 2019.  ""Parpol dan relawan masing-masing mengirim 10 dan juga komponen relawan untuk menyatukan diri di dalam narasi menggambarkan bagaimana keseluruhan kepemimpinan Jokowi dan KH Ma'ruf untuk rakyat,"" jelas Hasto.  Dalam rapat hari ini, sambung dia, pimpinan parpol menyepakati bahwa relawan sudah harus bergerak di berbagai daerah untuk kemudian mengampanyekan Jokowi-Ma'ruf menjelang momentum perayaan HUT Kemerdekaan RI dalam bingkai nasionalisme dan cinta Tanah Air.  ""Semangat untuk membangun bangsa agar bisa mandiri dan berkebudayaan Indonesia. Itu yang menjadi pokok bahasan dan disepakati tanggal 18 agustus nanti akan diadakan rapat pleno seluruh direktorat untum menetapkan skala prioritas program kerjanya,"" ucap Hasto.   Dalam rapat ini, turut hadir Sekjen Perindo Ahmad Rofiq, Sekjen PDIP Hasto Kristiyanto, Sekjen Golkar Lodewijk Freidrich Paulus, Sekjen Nasdem Johnny G Plate, Sekjen PPP Arsul Sani dan Sekjen PSI Raja Juli Antoni.           (sal)",,
OkeZone2,PDIP: Penentuan Ketua Tim Kampanye Jokowi-Ma'ruf Tanpa Mahar : Okezone News,", JAKARTA – Sekretaris Jenderal PDI Perjuangan, Hasto Kristiyanto, menyebut penentuan ketua tim pemenangan Joko Widodo-KH Ma'ruf Amin tidak menggunakan mahar politik. Hasto mengatakan hal tersebut saat dikonfirmasi awak media perihal isu ketua tim pemenangan Jokowi-Ma'ruf telah mengerucut menjadi tiga nama, sebagaimana disebutkan Ketua Umum PPP Romahurmuziy.""Yang jelas tanpa mahar,"" kata Hasto di Kantor Partai Nasdem, Cikini, Jakarta Pusat, Rabu (15/8/2018). Hasto enggan membeberkan apakah benar ketua tim pemenangan Jokowi-Ma'ruf telah mengerecut menjadi tiga nama. Ia menjawab diplomatis ketika awak media mengonfirmasi ketua tim berasal dari kalangan nonparpol.""Ya nama-namanya dicari yang terbaik. Yang terpenting kerja sudah berjalan sekarang. Fungsi-fungsi sudah berjalan dengan baik dan rapat pun kami lakukan secara bergiliran,"" tutur Hasto.   Sementara itu, Sekjen Partai Nasdem Johnny G Plate menyebut ketum tim pemenangan akan ditentukan oleh Jokowi-Ma'ruf. Ia meminta semua pihak tidak berspekulasi mengenai hal tersebut. ""Nama ketua tim pemenang ditentukan paslon (pasangan calon-red). Tidak perlu ada spekulasi-spekulasi, nanti masalah baru lagi karena spekulasi. Kan sudah jelas itu, paslon yang akan menentukannya,"" jelas Johnny.  (Baca Juga : Jokowi Punya Harta Rp50 Miliar untuk Daftar Capres 2019)  Sebelumnya, Ketua Umum PPP Romahurmuziy mengatakan ketua tim pemenangan pasangan Joko Widodo (Jokowi)-Ma'ruf Amin di Pilpres 2019 akan berasal dari tokoh nonpartai politik (parpol). Sedikitnya terdapat tiga orang yang berpeluang untuk menduduki posisi itu. ""Ada tiga nama yang sudah kita list untuk menjadi ketua tim kampanye nasional Jokowi,"" kata Rommy di Istana Kepresidenan, Jakarta.  (Baca Juga : Ketua Pemenangan Jokowi-Ma'ruf Berasal dari Tokoh Nonparpol)              (erh)",,
OkeZone2,PDIP Tegaskan Tak Ada Ancam-mengancam di Balik Penunjukan Ma'ruf Amin : Okezone News,", JAKARTA - ‎Sekretaris Jenderal Partai Demokrasi Indonesia Perjuangan (PDIP) Hasto Kristiyanto menegaskan, tidak ada ancaman kepada Joko Widodo  (Jokowi) maupun partai koalisi saat menentukan calon wakil presiden (cawapres), hingga akhirnya memilih KH Ma'ruf Amin.  Hal itu sekaligus membantah pernyataan mantan Ketua MK Mahfud MD yang menyebut adanya ancaman ke Jokowi agar memilih Ma'ruf Amin sebagai cawapres. Hal tersebut diungkapkan Mahfud di acara Indonesia Lawyer Club yang disiarkan TV One, Selasa 14 Agustus 2018 malam.""‎Itu sikap ekspresi Pak Mahfud MD, ya itu merupakan satu hal manusiawi lah tapi enggak ada ancam mengancam, apalagi kita lihat sosok Kiai Ma'ruf itu merupakan sosok pengayom,"" kata Hasto di Kompleks Istana Kepresidenan, Jakarta, Rabu (15/8/2018).  Hasto mengatakan, Mahfud dan Ma'ruf Amin merupakan teman baik lantaran keduanya secara bersama membangun ideologi Pancasila di Badan Pembinaan Ideologi Pancasila (BPIP).  ""Sehingga ya itu kepintaran ILC saja untuk mendramatisasi seperti itu, kita enggak perlu karena lebih baik kita bicara agenda ke depan,"" ucapnya.  ""Jadi, upaya upaya untuk memancing-mancing, mendramatisasi, kemudian mendorong upaya orang untuk mengekspresikan secara frontal terhadap berbagai persoalan-persoalan terkait capres-cawapres sebetulnya tidak perlu dilakukan,"" sambung Hasto.‎  Ia mengungkapkan, Jokowi tidak pernah mengumumkan pendampingnya adalah Mahfud MD. Sehingga, ketika pemilihan cawapres jatuh ke sosok Ma'ruf Amin tidak ada masalah.  ""Akan jadi persoalan kecuali sudah ditetapkan sebagai calon kemudian dibatalkan. Ini kan belum ada soal penetapan saat itu, tapi ya kami memahami itu sebuah ekspresi,"" tandasnya.   Sebelumnya, Mahfud mengatakan Ma'ruf Amin adalah orang yang menyuruh PBNU mengeluarkan ancaman kepada Jokowi agar memilih cawapres dari NU. Bila calon petahana itu memilih kader NU, maka warga nahdliyin dan nahdliyah tidak akan bertanggungjawab secara moril terhadap jalannya pemerintahan.  ""(Jadi) Robikin yang menyatakan (ancaman) dan yang menyuruh itu Kiai Ma'ruf Amin. Bagaimana saya tahu Kiai Ma'ruf Amin? Muhaimin (Ketum PKB) yang bilang ke saya,"" ungkap Mahfud.          (Ari)",,
